system:index,aspect,latitude,longitude,.geo
7507_0,2,67.25464729349952,-53.835361458484606,"{""type"":""MultiPoint"",""coordinates"":[]}"
7520_0,1,63.88943957086649,-49.919958911371324,"{""type"":""MultiPoint"",""coordinates"":[]}"
7521_0,2,67.28801711643978,-52.524594647805486,"{""type"":""MultiPoint"",""coordinates"":[]}"
7532_0,3,60.950578622755245,-44.84487222987486,"{""type"":""MultiPoint"",""coordinates"":[]}"
7535_0,1,61.024806580539796,-44.279482541303786,"{""type"":""MultiPoint"",""coordinates"":[]}"
7539_0,2,62.545837228470724,-49.28703195257763,"{""type"":""MultiPoint"",""coordinates"":[]}"
7545_0,4,73.08618618819956,-53.53061206411947,"{""type"":""MultiPoint"",""coordinates"":[]}"
7559_0,2,76.73196982353384,-65.74512418277858,"{""type"":""MultiPoint"",""coordinates"":[]}"
7567_0,2,73.9046135878825,-54.71516474649473,"{""type"":""MultiPoint"",""coordinates"":[]}"
7576_0,1,66.15092145921065,-51.14602353914878,"{""type"":""MultiPoint"",""coordinates"":[]}"
7579_0,4,79.68502974209825,-62.69420794166485,"{""type"":""MultiPoint"",""coordinates"":[]}"
7586_0,2,71.05560784983645,-53.776671082412676,"{""type"":""MultiPoint"",""coordinates"":[]}"
7592_0,4,62.83465605122012,-49.03154065801522,"{""type"":""MultiPoint"",""coordinates"":[]}"
7594_0,4,62.74674142121204,-49.04095299060074,"{""type"":""MultiPoint"",""coordinates"":[]}"
7596_0,4,61.212197846432296,-44.64900451631437,"{""type"":""MultiPoint"",""coordinates"":[]}"
7598_0,1,78.9422983307436,-68.36641084849484,"{""type"":""MultiPoint"",""coordinates"":[]}"
7601_0,1,65.42448795261309,-50.22552826902135,"{""type"":""MultiPoint"",""coordinates"":[]}"
7603_0,2,73.90896591155199,-55.155562207979536,"{""type"":""MultiPoint"",""coordinates"":[]}"
7626_0,4,76.3630111888558,-61.76691944053362,"{""type"":""MultiPoint"",""coordinates"":[]}"
7631_0,1,78.1697864649265,-72.64710305582469,"{""type"":""MultiPoint"",""coordinates"":[]}"
7635_0,1,68.04738653767916,-52.26470353166513,"{""type"":""MultiPoint"",""coordinates"":[]}"
7638_0,2,70.61020589090911,-52.598036811284814,"{""type"":""MultiPoint"",""coordinates"":[]}"
7644_0,2,75.10673904073593,-56.756042211294506,"{""type"":""MultiPoint"",""coordinates"":[]}"
7653_0,4,80.69678860668465,-61.705221657644806,"{""type"":""MultiPoint"",""coordinates"":[]}"
7661_0,2,61.573840009244456,-45.70218606037532,"{""type"":""MultiPoint"",""coordinates"":[]}"
7665_0,3,72.38530505143837,-54.02777798009281,"{""type"":""MultiPoint"",""coordinates"":[]}"
7666_0,1,64.76042100853037,-50.659481840162485,"{""type"":""MultiPoint"",""coordinates"":[]}"
7672_0,4,62.660700250595816,-48.768847450743216,"{""type"":""MultiPoint"",""coordinates"":[]}"
7675_0,4,66.688370071571,-49.05323772563977,"{""type"":""MultiPoint"",""coordinates"":[]}"
7697_0,1,76.55422440724074,-63.43742572848475,"{""type"":""MultiPoint"",""coordinates"":[]}"
7700_0,2,60.98156809941255,-44.71974434860208,"{""type"":""MultiPoint"",""coordinates"":[]}"
7705_0,1,68.64578864222851,-50.51196927907142,"{""type"":""MultiPoint"",""coordinates"":[]}"
7717_0,4,80.52319512831944,-64.78755854562912,"{""type"":""MultiPoint"",""coordinates"":[]}"
7719_0,2,67.05696331877913,-49.17041288282938,"{""type"":""MultiPoint"",""coordinates"":[]}"
7722_0,1,73.56118655044048,-55.51382589214103,"{""type"":""MultiPoint"",""coordinates"":[]}"
7727_0,1,60.9595345941009,-47.62823645326064,"{""type"":""MultiPoint"",""coordinates"":[]}"
7749_0,1,76.45009176508607,-67.46890993718709,"{""type"":""MultiPoint"",""coordinates"":[]}"
7752_0,2,80.31857112002321,-67.2781463358892,"{""type"":""MultiPoint"",""coordinates"":[]}"
7754_0,3,72.41843301855064,-55.135273567823,"{""type"":""MultiPoint"",""coordinates"":[]}"
7762_0,2,68.86733529370554,-49.52249597352245,"{""type"":""MultiPoint"",""coordinates"":[]}"
7766_0,2,77.70677625660085,-70.55088586933472,"{""type"":""MultiPoint"",""coordinates"":[]}"
7775_0,3,69.65375072047998,-54.79779704049393,"{""type"":""MultiPoint"",""coordinates"":[]}"
7789_0,2,80.87470625227846,-59.792435940826174,"{""type"":""MultiPoint"",""coordinates"":[]}"
7798_0,1,68.64516224115671,-49.523433526774234,"{""type"":""MultiPoint"",""coordinates"":[]}"
7815_0,1,78.52267027590956,-70.91382739800962,"{""type"":""MultiPoint"",""coordinates"":[]}"
7821_0,4,69.6380737334208,-52.61010543138706,"{""type"":""MultiPoint"",""coordinates"":[]}"
7828_0,3,76.29507055427865,-67.38138878892903,"{""type"":""MultiPoint"",""coordinates"":[]}"
7829_0,2,70.47790138525762,-52.79986003155801,"{""type"":""MultiPoint"",""coordinates"":[]}"
7831_0,1,61.60458912142022,-48.330435162235105,"{""type"":""MultiPoint"",""coordinates"":[]}"
7848_0,1,80.67001441638803,-63.85355047954339,"{""type"":""MultiPoint"",""coordinates"":[]}"
7849_0,2,76.5797182450745,-61.769525478181556,"{""type"":""MultiPoint"",""coordinates"":[]}"
7869_0,3,63.90357430631966,-51.26844330792334,"{""type"":""MultiPoint"",""coordinates"":[]}"
7882_0,4,61.00200796595356,-45.409082734837476,"{""type"":""MultiPoint"",""coordinates"":[]}"
7892_0,2,67.86397513176358,-52.52646998304091,"{""type"":""MultiPoint"",""coordinates"":[]}"
7896_0,4,61.74966047979274,-46.46682453706813,"{""type"":""MultiPoint"",""coordinates"":[]}"
7901_0,2,60.83975043284665,-44.10307824317081,"{""type"":""MultiPoint"",""coordinates"":[]}"
7911_0,2,63.34783005531816,-50.1294609287852,"{""type"":""MultiPoint"",""coordinates"":[]}"
7912_0,2,80.98343617936673,-59.73343148384362,"{""type"":""MultiPoint"",""coordinates"":[]}"
7931_0,2,66.94807205187487,-51.392709861385974,"{""type"":""MultiPoint"",""coordinates"":[]}"
7935_0,3,63.45050076220235,-49.749171540732426,"{""type"":""MultiPoint"",""coordinates"":[]}"
7962_0,2,71.94996372345325,-54.15216366400165,"{""type"":""MultiPoint"",""coordinates"":[]}"
7971_0,4,73.91150795499823,-54.24911210845064,"{""type"":""MultiPoint"",""coordinates"":[]}"
7984_0,2,61.1559440453346,-47.54261105675406,"{""type"":""MultiPoint"",""coordinates"":[]}"
7996_0,3,63.64225480414449,-51.160263531786185,"{""type"":""MultiPoint"",""coordinates"":[]}"
7998_0,1,80.69771256330831,-65.43053513014249,"{""type"":""MultiPoint"",""coordinates"":[]}"
