system:index,distance_to_sea,.geo
6166,7355.843478105992,"{""type"":""Point"",""coordinates"":[-52.06931787408995,66.82559509082975]}"
6169,3746.5564428512052,"{""type"":""Point"",""coordinates"":[-51.33940022470945,67.63366906111156]}"
6182,2365.7186861069354,"{""type"":""Point"",""coordinates"":[-53.38433864568588,66.93587699247604]}"
6196,76.35519320962024,"{""type"":""Point"",""coordinates"":[-53.205094006993455,66.69881597528219]}"
6200,2345.1348788420605,"{""type"":""Point"",""coordinates"":[-69.74331007564903,76.86406537345108]}"
6207,13693.467102435241,"{""type"":""Point"",""coordinates"":[-53.14649168011223,72.30703811244999]}"
6218,8857.434062148883,"{""type"":""Point"",""coordinates"":[-50.278858699793666,65.65077898871367]}"
6219,1363.6906528275001,"{""type"":""Point"",""coordinates"":[-51.05917227772966,64.71592848473146]}"
6227,28592.41154965527,"{""type"":""Point"",""coordinates"":[-49.85695003151001,67.61477786989597]}"
6228,66266.1680673423,"{""type"":""Point"",""coordinates"":[-49.03880061204688,65.59119320423443]}"
6230,23341.784198281228,"{""type"":""Point"",""coordinates"":[-53.39455805816282,69.797950223519]}"
6233,2430.725878952809,"{""type"":""Point"",""coordinates"":[-53.50552407557517,67.6848738878427]}"
6237,47814.84918017163,"{""type"":""Point"",""coordinates"":[-49.25976737506056,66.87753186513171]}"
6240,2245.2483686306186,"{""type"":""Point"",""coordinates"":[-55.84053626383989,74.03139015371353]}"
6242,1387.0017534865726,"{""type"":""Point"",""coordinates"":[-49.92063930403107,64.46668408044327]}"
6248,36314.64683673535,"{""type"":""Point"",""coordinates"":[-45.29271473160712,61.57157502858286]}"
6251,13074.149739624903,"{""type"":""Point"",""coordinates"":[-51.65600867144795,66.91789033243096]}"
6268,624.5671698683126,"{""type"":""Point"",""coordinates"":[-53.956585461698985,69.61974338454459]}"
6287,13484.936008297289,"{""type"":""Point"",""coordinates"":[-51.007767805632724,71.41861017625223]}"
6305,11353.889629137078,"{""type"":""Point"",""coordinates"":[-53.76236631498428,69.68860421934]}"
6317,34502.94623743557,"{""type"":""Point"",""coordinates"":[-54.23419359295788,73.58964300354928]}"
6320,27537.929115077506,"{""type"":""Point"",""coordinates"":[-47.20366017172938,61.221588559420184]}"
6334,11638.595708972196,"{""type"":""Point"",""coordinates"":[-66.58344562632495,78.99542871118848]}"
6336,2997.319636758369,"{""type"":""Point"",""coordinates"":[-49.81325312800202,64.44186602853883]}"
6362,20466.54687587342,"{""type"":""Point"",""coordinates"":[-49.24053183088378,64.27737799915144]}"
6373,45925.93223199971,"{""type"":""Point"",""coordinates"":[-60.814703119013814,76.57476126106934]}"
6376,767.7350790694969,"{""type"":""Point"",""coordinates"":[-66.72107384167639,76.21818394757224]}"
6384,2138.7378967579175,"{""type"":""Point"",""coordinates"":[-58.5909387343845,75.75718182772071]}"
6395,273.4420868430726,"{""type"":""Point"",""coordinates"":[-54.64416653189459,72.89012407625343]}"
6398,3451.469398377017,"{""type"":""Point"",""coordinates"":[-66.887558780911,80.14734323108247]}"
6411,6717.948392653751,"{""type"":""Point"",""coordinates"":[-51.9363235718455,66.42749572320425]}"
6418,33159.856535396146,"{""type"":""Point"",""coordinates"":[-47.65953582270532,61.598032623146935]}"
6422,2790.6760368762107,"{""type"":""Point"",""coordinates"":[-50.59070997243761,70.5576368460432]}"
6430,49898.7324380556,"{""type"":""Point"",""coordinates"":[-61.23641993858223,80.1685015631801]}"
6440,53601.221575353076,"{""type"":""Point"",""coordinates"":[-59.37930083111413,80.70708797996674]}"
6442,13770.154601170672,"{""type"":""Point"",""coordinates"":[-59.09876580213792,75.99688323627252]}"
6453,17019.409004816105,"{""type"":""Point"",""coordinates"":[-49.74985646963976,64.15248114465744]}"
6455,10359.834604453881,"{""type"":""Point"",""coordinates"":[-49.88664972645776,63.16256646025391]}"
6466,89711.6699591979,"{""type"":""Point"",""coordinates"":[-46.55785422074166,62.04072038749684]}"
6468,290.8109421529415,"{""type"":""Point"",""coordinates"":[-45.315566909418976,60.35841267843017]}"
6472,19855.106997035426,"{""type"":""Point"",""coordinates"":[-52.594334434422564,70.43394926995647]}"
6477,17497.697302596433,"{""type"":""Point"",""coordinates"":[-51.32847123864236,66.5568680661904]}"
6480,1095.1684080679183,"{""type"":""Point"",""coordinates"":[-69.49526789662605,76.36317829028775]}"
6482,9492.498999413017,"{""type"":""Point"",""coordinates"":[-49.441179873332494,62.48219960542876]}"
6498,1922.5307665044288,"{""type"":""Point"",""coordinates"":[-64.87311117050406,79.47343413847497]}"
6507,1353.045701369695,"{""type"":""Point"",""coordinates"":[-52.1919648861348,65.94006133320654]}"
6508,21785.981484950575,"{""type"":""Point"",""coordinates"":[-65.13133966282358,77.45032623207271]}"
6511,11449.562082362838,"{""type"":""Point"",""coordinates"":[-52.74691926988558,67.58811409273389]}"
6534,72046.52067697875,"{""type"":""Point"",""coordinates"":[-47.60136362604101,62.36226128399255]}"
6537,905.0158276434386,"{""type"":""Point"",""coordinates"":[-52.47245418674495,67.76664721552974]}"
6542,5972.071815917321,"{""type"":""Point"",""coordinates"":[-48.69644470717306,61.694883859145556]}"
6543,15864.833130709636,"{""type"":""Point"",""coordinates"":[-66.1064960736137,78.94504495881858]}"
6560,9281.080928674895,"{""type"":""Point"",""coordinates"":[-50.48624433772198,64.99674461197718]}"
6569,16460.044647822724,"{""type"":""Point"",""coordinates"":[-57.573699095042684,75.45915572105426]}"
6571,649.5237517872471,"{""type"":""Point"",""coordinates"":[-45.31647802658764,61.12326092866591]}"
6572,65140.96389318748,"{""type"":""Point"",""coordinates"":[-49.06008851160692,65.26079504412891]}"
6575,18854.67544168146,"{""type"":""Point"",""coordinates"":[-69.53534628751395,78.00709846693215]}"
6580,23568.072457782782,"{""type"":""Point"",""coordinates"":[-52.60060240612523,72.22381527989252]}"
6582,21011.947590861513,"{""type"":""Point"",""coordinates"":[-53.58966220642023,70.0333077773744]}"
6588,13415.116652540377,"{""type"":""Point"",""coordinates"":[-51.6331521822578,66.18292434901997]}"
6619,10236.289979065461,"{""type"":""Point"",""coordinates"":[-50.75825383467803,66.73239108244124]}"
6623,10397.839718909165,"{""type"":""Point"",""coordinates"":[-51.189757313977545,65.90999171764373]}"
6645,181.33583979866788,"{""type"":""Point"",""coordinates"":[-51.30968502649146,63.610268321805194]}"
6648,9803.623800858406,"{""type"":""Point"",""coordinates"":[-69.69245680616322,77.93165110645533]}"
6652,39953.33352580246,"{""type"":""Point"",""coordinates"":[-50.587687393729944,66.4733262393722]}"
6653,40209.63311012677,"{""type"":""Point"",""coordinates"":[-50.12543932521334,66.48226209372265]}"
6656,9119.554213935357,"{""type"":""Point"",""coordinates"":[-50.54005923497577,65.58720999566212]}"
6662,1294.0584193616444,"{""type"":""Point"",""coordinates"":[-70.9608864138124,77.13219812337053]}"
6664,6630.258628987196,"{""type"":""Point"",""coordinates"":[-45.22637137206627,60.997644918828236]}"
6665,63848.416508956936,"{""type"":""Point"",""coordinates"":[-49.43076766776983,66.06165004932862]}"
6671,20610.86175331818,"{""type"":""Point"",""coordinates"":[-49.789101728079316,64.99485831118288]}"
6699,3548.472426782018,"{""type"":""Point"",""coordinates"":[-51.85806379880501,66.501537220731]}"
6723,17347.439937305906,"{""type"":""Point"",""coordinates"":[-59.35765173210992,76.10177058139365]}"
6727,16136.767167000513,"{""type"":""Point"",""coordinates"":[-62.37034894634526,76.42685984164086]}"
6730,37815.16946858196,"{""type"":""Point"",""coordinates"":[-49.035083938971766,63.21035967735109]}"
6731,3441.0644630974457,"{""type"":""Point"",""coordinates"":[-71.65730059059467,77.36401310506693]}"
6739,2173.0025997442003,"{""type"":""Point"",""coordinates"":[-66.42633761287867,77.19281333462118]}"
6741,12775.705452126458,"{""type"":""Point"",""coordinates"":[-49.382068594699696,64.32247856699527]}"
6747,9206.138854158911,"{""type"":""Point"",""coordinates"":[-50.09873523233505,64.33560920765895]}"
6757,8917.221599196946,"{""type"":""Point"",""coordinates"":[-70.0928283350089,77.03123041434019]}"
6759,7540.139361020556,"{""type"":""Point"",""coordinates"":[-52.81937914989762,71.29956895306086]}"
6762,41244.43359606293,"{""type"":""Point"",""coordinates"":[-66.54015986018369,78.7252936382215]}"
6764,64037.958283306245,"{""type"":""Point"",""coordinates"":[-52.79431775311213,73.07315175235205]}"
6765,13440.726681483966,"{""type"":""Point"",""coordinates"":[-52.30322431983499,69.71025397254078]}"
6766,14965.509559472597,"{""type"":""Point"",""coordinates"":[-49.44548534172539,63.1218837039985]}"
6768,6614.033835594016,"{""type"":""Point"",""coordinates"":[-53.88638713268558,69.6675523777994]}"
6774,3988.1777361841155,"{""type"":""Point"",""coordinates"":[-51.95998193694765,71.34037159536729]}"
6776,3142.1554793228547,"{""type"":""Point"",""coordinates"":[-48.33797707113071,61.23097248622477]}"
6778,257.4362217188227,"{""type"":""Point"",""coordinates"":[-44.721022150484174,60.24882827619058]}"
6790,5382.899489267147,"{""type"":""Point"",""coordinates"":[-53.35976009054164,66.18211213374485]}"
6807,33900.98008655446,"{""type"":""Point"",""coordinates"":[-52.437194476150616,72.30576878690252]}"
6817,2573.0597666996077,"{""type"":""Point"",""coordinates"":[-69.34061268181023,77.71680438250858]}"
6823,59757.73944868933,"{""type"":""Point"",""coordinates"":[-53.18955472064559,73.44881895312766]}"
6827,47355.029115272555,"{""type"":""Point"",""coordinates"":[-49.62274100789567,65.9197634002898]}"
6831,19888.60260080505,"{""type"":""Point"",""coordinates"":[-54.88063180488999,73.78135294691258]}"
6835,10745.253294326478,"{""type"":""Point"",""coordinates"":[-65.8131515791909,77.3546671080481]}"
6837,3474.4066683085566,"{""type"":""Point"",""coordinates"":[-68.70254411631679,77.28662678800298]}"
6841,7949.11328043088,"{""type"":""Point"",""coordinates"":[-68.11146570977009,77.29836881730816]}"
6846,4530.780477737429,"{""type"":""Point"",""coordinates"":[-51.78286178244676,67.30827248120808]}"
6881,49458.06575776637,"{""type"":""Point"",""coordinates"":[-61.16858524626162,80.42994827696144]}"
6886,11566.340256238724,"{""type"":""Point"",""coordinates"":[-50.65785712796355,63.75174443302999]}"
6895,19752.361200370167,"{""type"":""Point"",""coordinates"":[-46.83871010090319,61.13552937705258]}"
6897,3076.87354230483,"{""type"":""Point"",""coordinates"":[-52.084924988779164,64.68122946781273]}"
6898,2479.2110227809217,"{""type"":""Point"",""coordinates"":[-43.190252442737155,60.664195483368886]}"
6900,27811.970013144986,"{""type"":""Point"",""coordinates"":[-66.55353096045154,78.84854207540712]}"
6901,23639.896623423952,"{""type"":""Point"",""coordinates"":[-63.6911189041765,79.45906511981849]}"
6905,20108.496047700923,"{""type"":""Point"",""coordinates"":[-56.51963159808008,75.04660559156612]}"
6922,9528.102450609393,"{""type"":""Point"",""coordinates"":[-52.532049063904516,70.57669341535933]}"
6944,2922.1532916478263,"{""type"":""Point"",""coordinates"":[-51.02236806978602,69.07269945211688]}"
6949,2616.6740172483014,"{""type"":""Point"",""coordinates"":[-52.91778996224354,65.9345953367567]}"
6957,17361.632249012735,"{""type"":""Point"",""coordinates"":[-52.27126241785605,70.29490976701096]}"
6962,22916.36668792391,"{""type"":""Point"",""coordinates"":[-44.054603470841414,61.122261127801515]}"
6963,26244.053959907444,"{""type"":""Point"",""coordinates"":[-49.47099313675061,69.35474641229752]}"
6980,12337.872952237942,"{""type"":""Point"",""coordinates"":[-48.48045453763715,61.72456217456156]}"
6984,79310.1184351021,"{""type"":""Point"",""coordinates"":[-49.25196122021926,66.1914264511915]}"
6987,16121.923213903809,"{""type"":""Point"",""coordinates"":[-50.94982258154546,71.39559642475447]}"
6994,16046.355310947794,"{""type"":""Point"",""coordinates"":[-50.26179221985421,64.95655656166672]}"
7000,19365.78098128582,"{""type"":""Point"",""coordinates"":[-66.69868406341185,76.43652103177926]}"
7002,55666.93945778378,"{""type"":""Point"",""coordinates"":[-61.43176914261212,79.70815496285559]}"
7009,752.6242035382112,"{""type"":""Point"",""coordinates"":[-53.9166615267077,69.5026099499363]}"
7025,25398.75542171832,"{""type"":""Point"",""coordinates"":[-49.37783296008455,64.1328232795148]}"
7029,4702.714328261216,"{""type"":""Point"",""coordinates"":[-72.50609646446858,78.20382546591007]}"
7036,1565.6265286684693,"{""type"":""Point"",""coordinates"":[-52.51740274389317,66.55979171845779]}"
7045,11520.623059632197,"{""type"":""Point"",""coordinates"":[-50.014688294702424,64.93961739635752]}"
7060,40049.3415135191,"{""type"":""Point"",""coordinates"":[-46.17336193091546,61.631906083942305]}"
7073,73344.57084773635,"{""type"":""Point"",""coordinates"":[-46.721507558177585,61.841422912706534]}"
7091,447.17187767277545,"{""type"":""Point"",""coordinates"":[-50.88326757122072,64.98107035050509]}"
7105,21885.326040282434,"{""type"":""Point"",""coordinates"":[-53.04602950892301,69.76294108724291]}"
7109,48947.311978378006,"{""type"":""Point"",""coordinates"":[-65.2342377296295,76.74463459070199]}"
7117,13342.158122007759,"{""type"":""Point"",""coordinates"":[-51.70153154470846,65.35342807655849]}"
7118,24822.20506478948,"{""type"":""Point"",""coordinates"":[-51.02608838412701,65.48536873619922]}"
7123,52965.32463914131,"{""type"":""Point"",""coordinates"":[-53.50057799664896,73.54650302616024]}"
7124,22615.16702789227,"{""type"":""Point"",""coordinates"":[-60.700664500077934,76.35999170571021]}"
7127,63413.265889529226,"{""type"":""Point"",""coordinates"":[-49.089536339136245,66.55716019150903]}"
7132,28336.060178744163,"{""type"":""Point"",""coordinates"":[-49.40034705569201,64.87284140603863]}"
7133,18402.238839120222,"{""type"":""Point"",""coordinates"":[-54.0307765627375,71.9479019466782]}"
7201,23730.079070895994,"{""type"":""Point"",""coordinates"":[-53.6819690233621,72.60767596270978]}"
7213,32307.568007614194,"{""type"":""Point"",""coordinates"":[-50.7918869533981,66.07252650626434]}"
7227,493.4261993380114,"{""type"":""Point"",""coordinates"":[-52.46062007404107,65.22405618528096]}"
7248,12011.969738435226,"{""type"":""Point"",""coordinates"":[-50.09697886807919,63.48152641569409]}"
7252,19499.53981498158,"{""type"":""Point"",""coordinates"":[-65.31674547551495,77.15719173912754]}"
7263,5622.3739434309,"{""type"":""Point"",""coordinates"":[-50.96388052755995,64.03379221159616]}"
7264,10305.840967904709,"{""type"":""Point"",""coordinates"":[-48.42462856245048,61.69151302369658]}"
7267,15447.424330554477,"{""type"":""Point"",""coordinates"":[-64.3153952179537,79.39982557051829]}"
7275,23971.216230928076,"{""type"":""Point"",""coordinates"":[-63.9765911417692,80.49870145984168]}"
7282,64222.52381751796,"{""type"":""Point"",""coordinates"":[-60.62041523911649,79.99958009306678]}"
7283,3792.9053525910736,"{""type"":""Point"",""coordinates"":[-45.005077415214245,60.209872862322314]}"
7291,9531.462182529285,"{""type"":""Point"",""coordinates"":[-52.859559525298394,72.09772755637238]}"
7309,26972.393315945672,"{""type"":""Point"",""coordinates"":[-48.31517842756947,61.85478654563594]}"
7328,12918.136864265598,"{""type"":""Point"",""coordinates"":[-53.17964432404388,69.68457701312782]}"
7337,23750.750230064976,"{""type"":""Point"",""coordinates"":[-54.78057363474549,73.60437444390067]}"
7346,13350.997485759784,"{""type"":""Point"",""coordinates"":[-68.1093017986432,78.94486266257026]}"
7359,20843.58623672244,"{""type"":""Point"",""coordinates"":[-50.04103509666422,65.74023698627995]}"
7368,5389.463540925167,"{""type"":""Point"",""coordinates"":[-67.66186919373135,76.08782847936085]}"
7375,116.0125929919003,"{""type"":""Point"",""coordinates"":[-50.63171005825365,66.87070147766642]}"
7376,8086.050177488623,"{""type"":""Point"",""coordinates"":[-49.90806437823132,63.18631157169633]}"
7379,7489.4686479321035,"{""type"":""Point"",""coordinates"":[-51.518524399395204,67.58774727090372]}"
7383,9606.554115946621,"{""type"":""Point"",""coordinates"":[-51.19344848956935,65.90300428694454]}"
7402,1192.1576436698938,"{""type"":""Point"",""coordinates"":[-52.67150170294025,69.90227288654638]}"
7406,46997.568914363575,"{""type"":""Point"",""coordinates"":[-49.57467875464,63.74036950145256]}"
7428,1899.7370222561447,"{""type"":""Point"",""coordinates"":[-52.18939612527867,66.84302400966932]}"
7440,17652.43667287283,"{""type"":""Point"",""coordinates"":[-53.90382518869525,70.03150151246675]}"
7448,7340.934234642586,"{""type"":""Point"",""coordinates"":[-51.075143478269396,63.779332950402164]}"
7451,37422.57657938615,"{""type"":""Point"",""coordinates"":[-62.3199552555699,76.63720461008388]}"
7456,27057.588798275923,"{""type"":""Point"",""coordinates"":[-49.57429823854053,63.32735185669433]}"
7474,27358.396079398713,"{""type"":""Point"",""coordinates"":[-64.93960523454305,77.39604601994041]}"
7481,2282.273499316765,"{""type"":""Point"",""coordinates"":[-50.63280527254677,64.34950320556597]}"
7484,6554.321516400428,"{""type"":""Point"",""coordinates"":[-60.54651618383664,76.14418601709266]}"
7493,16243.54641556879,"{""type"":""Point"",""coordinates"":[-49.93946286735551,68.83665650927283]}"
7499,2021.0002380825354,"{""type"":""Point"",""coordinates"":[-51.514787008331766,71.32584415231413]}"
7506,53212.694145632566,"{""type"":""Point"",""coordinates"":[-61.61926704590497,79.68739969738448]}"
7507,1106.7329504246427,"{""type"":""Point"",""coordinates"":[-53.83591649073023,67.25465287391724]}"
7520,27582.455405637676,"{""type"":""Point"",""coordinates"":[-49.919033938836236,63.88870574806041]}"
7521,3529.2773866931766,"{""type"":""Point"",""coordinates"":[-52.52241780932442,67.2878331833152]}"
7532,19126.96530925797,"{""type"":""Point"",""coordinates"":[-44.84374486715478,60.950224523150595]}"
7535,36637.51241334395,"{""type"":""Point"",""coordinates"":[-44.278085867210265,61.024208590164534]}"
7539,19836.944395662133,"{""type"":""Point"",""coordinates"":[-49.286823730208624,62.54527400667221]}"
7545,40981.513975143665,"{""type"":""Point"",""coordinates"":[-53.52816182809873,73.08642422763023]}"
7559,45049.90090539595,"{""type"":""Point"",""coordinates"":[-65.74396528036262,76.73135873408698]}"
7567,27201.525550989038,"{""type"":""Point"",""coordinates"":[-54.71598817880325,73.90463275367772]}"
7576,28959.167528899343,"{""type"":""Point"",""coordinates"":[-51.14623434759874,66.15054211209006]}"
7579,35370.024445474446,"{""type"":""Point"",""coordinates"":[-62.68956206348394,79.68477662475205]}"
7586,430.6022881431008,"{""type"":""Point"",""coordinates"":[-53.7783035710164,71.05466101906862]}"
7592,41001.46097089021,"{""type"":""Point"",""coordinates"":[-49.030244628386995,62.834919426856096]}"
7594,43844.987438321376,"{""type"":""Point"",""coordinates"":[-49.04264534465127,62.74731967738082]}"
7596,29882.304314133104,"{""type"":""Point"",""coordinates"":[-44.647453235709385,61.2126178760517]}"
7598,15915.068394805963,"{""type"":""Point"",""coordinates"":[-68.36674169302285,78.94182142750553]}"
7601,29143.962052031213,"{""type"":""Point"",""coordinates"":[-50.22382432184229,65.42388775392463]}"
7603,14031.847467009866,"{""type"":""Point"",""coordinates"":[-55.15776135257143,73.90806043696315]}"
7626,14335.052303431246,"{""type"":""Point"",""coordinates"":[-61.76927868437281,76.36348943899989]}"
7631,3610.277085053722,"{""type"":""Point"",""coordinates"":[-72.64793353584226,78.17002913393877]}"
7635,1471.637511928988,"{""type"":""Point"",""coordinates"":[-52.262832654698705,68.04811448973626]}"
7638,8987.80570769303,"{""type"":""Point"",""coordinates"":[-52.59614574941634,70.60978379015471]}"
7644,22058.02652136682,"{""type"":""Point"",""coordinates"":[-56.75439805267717,75.1059890469041]}"
7653,25488.69640305654,"{""type"":""Point"",""coordinates"":[-61.70621173811388,80.69701047970428]}"
7661,27803.67606915779,"{""type"":""Point"",""coordinates"":[-45.7016250946705,61.57448976227057]}"
7665,5289.819783466716,"{""type"":""Point"",""coordinates"":[-54.02676381005158,72.38454138937635]}"
7666,34.90391356904113,"{""type"":""Point"",""coordinates"":[-50.659291230272736,64.76008632629804]}"
7672,49212.742029526555,"{""type"":""Point"",""coordinates"":[-48.77036786849573,62.660143506302795]}"
7675,59100.06160280046,"{""type"":""Point"",""coordinates"":[-49.05370097682593,66.68857962510234]}"
7697,19323.27777760775,"{""type"":""Point"",""coordinates"":[-63.4376864114887,76.5533077928446]}"
7700,26485.5720781659,"{""type"":""Point"",""coordinates"":[-44.71940635100273,60.98084308261641]}"
7705,7143.06591925313,"{""type"":""Point"",""coordinates"":[-50.51104260436777,68.6455226897815]}"
7717,21100.623251149198,"{""type"":""Point"",""coordinates"":[-64.79332706608214,80.52329434592754]}"
7719,56786.70667718611,"{""type"":""Point"",""coordinates"":[-49.1727016830204,67.05763616973864]}"
7722,1867.653229638102,"{""type"":""Point"",""coordinates"":[-55.51516970551295,73.56101887852502]}"
7727,3282.522502441865,"{""type"":""Point"",""coordinates"":[-47.62869181407878,60.95941922216146]}"
7749,20079.646389625555,"{""type"":""Point"",""coordinates"":[-67.46943295208138,76.4506831068278]}"
7752,2826.6436269190262,"{""type"":""Point"",""coordinates"":[-67.28156115158492,80.31864014046798]}"
7754,1265.9968895834731,"{""type"":""Point"",""coordinates"":[-55.134093677845165,72.41852396494221]}"
7762,24894.820183915937,"{""type"":""Point"",""coordinates"":[-49.524530868386776,68.86738171915954]}"
7766,1449.6938522736539,"{""type"":""Point"",""coordinates"":[-70.54887601990762,77.7075675510834]}"
7775,2154.915432091965,"{""type"":""Point"",""coordinates"":[-54.797720963462275,69.65391907145953]}"
7789,37524.31630745466,"{""type"":""Point"",""coordinates"":[-59.78938594349865,80.87393496548495]}"
7798,42781.3557357389,"{""type"":""Point"",""coordinates"":[-49.52504561945815,68.64595024612714]}"
7815,8990.425649665518,"{""type"":""Point"",""coordinates"":[-70.91771430176398,78.52325611521006]}"
7821,22902.054028553328,"{""type"":""Point"",""coordinates"":[-52.60862893859606,69.6373083208019]}"
7828,8715.391707895515,"{""type"":""Point"",""coordinates"":[-67.3797178428626,76.29589182846169]}"
7829,19675.494282355376,"{""type"":""Point"",""coordinates"":[-52.799234575321556,70.47807473378226]}"
7831,1809.1229843470965,"{""type"":""Point"",""coordinates"":[-48.32867622558232,61.6048783940392]}"
7848,14831.798069541905,"{""type"":""Point"",""coordinates"":[-63.85808437603684,80.66938941905238]}"
7849,34845.9422755394,"{""type"":""Point"",""coordinates"":[-61.771434498580035,76.58046127588388]}"
7869,4875.806829922968,"{""type"":""Point"",""coordinates"":[-51.270326007213306,63.90398265566464]}"
7882,170.4373664310089,"{""type"":""Point"",""coordinates"":[-45.41015785652908,61.00286945268014]}"
7892,4627.949693248558,"{""type"":""Point"",""coordinates"":[-52.52655104907738,67.86310475509458]}"
7896,58604.172224635004,"{""type"":""Point"",""coordinates"":[-46.467541390424635,61.7495432813723]}"
7901,25376.517592998796,"{""type"":""Point"",""coordinates"":[-44.101974739107064,60.84003434985826]}"
7911,3546.999189856501,"{""type"":""Point"",""coordinates"":[-50.13038013789545,63.347626830978335]}"
7912,32356.40185561131,"{""type"":""Point"",""coordinates"":[-59.732344722251995,80.98259466122676]}"
7931,8426.852062028735,"{""type"":""Point"",""coordinates"":[-51.390657581234535,66.9475021757924]}"
7935,22172.54795839739,"{""type"":""Point"",""coordinates"":[-49.75113573837589,63.450649423405444]}"
7962,16946.105857563805,"{""type"":""Point"",""coordinates"":[-54.1527854870479,71.95079388664799]}"
7971,41620.882916673836,"{""type"":""Point"",""coordinates"":[-54.24909155922272,73.9116077966162]}"
7984,11896.92749180261,"{""type"":""Point"",""coordinates"":[-47.54106144551237,61.15644785451409]}"
7996,1877.858549715255,"{""type"":""Point"",""coordinates"":[-51.16177528070518,63.64214747055222]}"
7998,3842.173576128046,"{""type"":""Point"",""coordinates"":[-65.43281624413173,80.69853741680363]}"
